 ALFAA_R, AMXL_R,BIMBOA_R,CEMEXCPO_R,FEMSAUBD_R,WALMEX_R
-0.720004593,-0.960339889,-0.072818492,1.025780385,0.449656679,1.44136888
-0.472668129,0.134861456,-0.32088744,-0.797576763,-1.465711852,-1.287543676
-1.529099233,0.325378264,-0.585608026,0.280072895,-1.032736218,-0.855092867
-0.45741732,-0.167732718,0.365206158,-0.863587964,0.033204252,-0.790258844
-0.77114616,1.020638941,-1.41715271,-0.513581078,1.575720134,0.69405227
0.005224905,-1.163307126,1.485206854,-0.100174518,-0.328796656,0.5424739
-1.348311406,-0.204044127,1.596742927,-0.294121006,0.603142062,1.969510972
0.387399533,-0.135134763,-1.797902489,-0.937489957,-0.023662987,-0.544419273
0.313407054,-0.0858509,0.84879832,-0.390504298,-0.039497793,-0.520125832
1.453309078,2.228607644,1.148043159,1.330207087,1.987337287,0.373086168
0.607140714,-0.533794918,0.458878729,-0.68693756,-1.022313876,1.871045054
1.29522421,-1.468471406,1.372857564,-0.094129844,0.317481168,-0.259662448
0.148585525,-0.654379404,1.200445761,0.397333607,-0.00739131,0.048758829
-0.151773584,0.474638749,-0.327009995,-0.007753245,-0.792725165,-0.187906198
0.433718939,1.784607902,-0.3627773,-0.53231274,-2.090705595,0.224554401
-2.099187466,1.095490203,1.783883195,0.181914662,-1.266193652,1.730747382
0.345346214,0.379529623,-1.757419348,0.007457629,-1.063437358,-1.530332172
0.333137857,-1.606120372,0.839520012,-0.289582125,1.440008942,0.53153069
0.809846528,-2.179987164,-0.370623372,-1.432259928,0.562897324,0.66770699
1.331628572,0.505017519,-0.812692615,1.112654053,0.191176915,-1.52010084
-0.521599082,0.430907185,1.44537437,0.084908663,1.059165605,0.543670867
0.618200787,0.029809156,-0.760528863,0.736346371,0.462218562,-1.03117958
0.300249181,-0.061135035,1.445473852,-1.229045445,-0.140034301,0.229815653
-0.741815239,-0.824784864,1.132816054,-2.525537691,-0.39417126,0.554909724
1.132582521,-1.144115185,-1.380332907,1.126053724,-0.057770591,1.240033159
-0.997970574,-1.444343122,-0.402093296,0.120788633,1.287274664,0.037770787
0.08872515,-0.646624063,0.724562915,-0.785357158,0.128123232,1.038271071
-0.151294606,-0.793908487,0.926295178,-0.10465432,2.436061861,0.002045208
-0.704389676,1.213879774,-0.945806356,-0.081125,-0.758891857,1.38514507
0.313783772,0.034486803,0.424803922,0.722641714,1.09693763,-1.437191982
-1.301280745,-1.09015625,-1.079093998,0.901464632,1.981702545,-0.374591714
-2.455593489,0.161466661,0.52882577,-0.408161876,-0.387659394,0.567480082
1.815167989,-1.507516631,-0.415924899,0.931233301,0.434716453,0.096709978
-0.23152201,-0.37050365,-0.89347953,0.036885987,0.026090954,-1.682656262
-0.396855011,-0.977087773,0.022456025,0.813985117,-0.312123015,-1.126710597
0.842258342,-0.884719227,0.652605283,0.313576878,0.247460722,0.814126215
0.303103922,0.682332252,-1.247393595,0.562545634,1.018494004,-0.277776632
0.521055214,0.153918428,-0.543800986,-0.403992067,-1.51238892,-1.037233146
-0.09313245,0.234268438,-0.817586139,0.863735421,1.35080235,-1.284091438
-0.412067767,-1.688771149,0.588086638,-0.272679896,-0.477966246,-0.586021388
-0.962134151,0.89642731,0.446972164,1.554582741,0.220246208,1.198517108
1.682961466,0.367868205,0.408803942,0.124517745,-0.356825754,-0.134132215
0.846946158,0.74424377,0.327733762,0.691451978,1.222901546,0.070508451
-0.930629007,0.696149665,-0.831308486,1.275524836,1.501124964,1.407246189
1.616402185,-1.837710379,-0.463115856,0.118940228,0.244599369,0.79399335
-0.820957359,-1.174696137,2.933665028,-0.270124397,-2.092035389,-0.064260162
-1.7162592,-1.403193964,0.452964822,0.409854512,-1.805335676,-0.083111874
-0.579346024,-0.117738266,0.331727447,-0.468820955,0.231383287,-0.803630977
-0.43691502,-2.029630014,-0.80259879,-1.510415104,-0.010334777,0.091166397
1.291793782,0.55882377,-0.23689247,0.919370658,2.418350812,0.233331358
-0.257822519,-0.92090951,-0.696560111,0.324052222,0.871405424,-0.933664472
0.387373452,-0.828303808,1.66040906,1.117223608,0.608345757,-1.493717477
1.186068398,-0.557106762,-0.8166156,-0.621643977,-0.258713077,-1.838818035
-1.308374215,0.505717288,0.839506558,-0.417404647,-0.286555612,-0.186016661
-1.651792575,0.686565793,0.926997974,-0.153598873,0.947745098,0.620643609
-1.631329929,1.452793449,-0.469355047,-0.659682307,-1.113485075,0.98348996
0.133854361,-2.229953701,0.673280617,-0.114444724,1.957737037,0.913702594
-0.925720327,1.709367537,-0.851612154,-0.813850132,0.843391468,-0.565365571
-0.623839192,0.738612943,1.151419853,0.98046092,0.036525627,-0.01978745
1.049554396,-0.713092452,0.361612582,1.222614695,0.738104645,1.75356499
1.131450195,-0.932226142,-0.017696033,-0.738891443,-0.601302291,0.247865274
0.488360928,0.557968187,-1.635099309,-1.308050262,-0.831849379,-1.219183849
-0.098262224,1.377476226,-0.233287829,0.078657946,-0.189429434,0.15651798
0.474550952,1.604606284,-0.387334491,-1.734922195,-1.141125912,-1.336756459
0.487640916,0.182314074,0.153276639,-1.708615049,-1.05544106,0.938067741
1.162206202,-1.268978796,0.566627574,-0.733224582,-0.385714152,-0.519186796
-1.210794681,0.005061787,-1.158413618,-1.417534722,-0.176926377,0.267654201
0.856650505,0.28868497,-0.002550294,-0.649139585,1.234610103,-1.68422983
0.273566578,-0.401582615,-0.258662369,0.161264644,-1.043194045,1.746327264
0.521108226,-0.64558901,-0.448519637,0.323960755,0.232130578,0.592171099
0.568572671,-0.277139386,0.060607038,0.95535118,-0.009837156,-0.353398106
0.671161815,-1.02139057,1.584312441,-0.552462687,1.307051916,-0.322074585
0.387273212,0.833284519,0.582889589,-0.407042781,2.493879315,-0.254963487
1.697012664,-1.548315665,0.057752657,0.936810756,0.729804825,1.270793238
0.275136307,-1.016930342,0.884041821,0.299545612,-0.506217717,0.503202695
-0.431896251,0.579582107,-0.719440763,-0.634189638,0.507963033,1.058927894
-0.368552203,-0.701188226,0.075985225,1.824836037,0.165594338,0.133544385
-2.174755758,-1.01944219,-0.164706647,0.017607552,1.05175633,-0.187394236
2.201619951,-0.245396351,-0.104169807,-0.04746359,0.981236444,0.374992614
0.096231595,-0.770230516,-1.52735852,2.43650368,-1.307015783,-0.455344854
-0.128363308,1.134125556,0.939821503,1.347700332,-1.235027855,-1.493868382
0.05635258,0.665525083,-1.010432777,0.831881876,0.322345081,0.900732583
-0.488785389,-1.028253874,-2.199506144,1.304772761,-0.672473169,-0.943256681
1.358242494,0.699915951,-1.933137518,0.70160732,-1.67165954,-0.391537059
0.129934701,0.681453284,1.353524351,0.488107163,1.619855338,0.256506921
-1.031289527,1.200032548,-0.654703701,0.16921233,-1.920531014,-1.840595729
1.048896063,-2.191769872,-0.913645864,-1.632977511,-0.076754248,-0.294889952
-0.122206559,-1.448107371,0.726625144,-1.943825673,-0.565172494,-0.447000993
0.387883481,0.659540772,-1.299649391,-0.377684767,0.419816604,-0.419748524
-0.712561955,0.433527975,-0.560201948,0.440401198,-0.96604093,0.782971563
-1.142020989,1.354543721,0.300941042,-0.322076596,-0.282042713,-2.56992113
0.195799216,-0.303713042,-0.633125965,-0.381776119,0.895640392,-0.726067061
-1.433361889,-1.001981605,-2.66309223,0.422185625,0.063527282,0.44977724
-1.283532201,-0.703598813,-1.819965326,0.304944657,2.392187819,-0.983761185
-0.274564192,-0.405277572,1.112972612,-1.24605487,-0.264995705,1.910428321
0.380869949,0.465402237,1.671038213,0.833894093,0.92383437,-0.26650922
-0.148837803,-0.922705402,0.987904023,-0.860408059,0.518779356,1.589268565
0.844522281,-0.191464628,1.452256352,0.141744069,-1.091241921,-0.201584171
-0.325870352,0.710330055,-1.267349442,2.381963263,-0.502561238,1.702651765
0.207610325,1.027984012,1.319910132,-0.229346646,2.196527002,0.200221238
0.243401682,1.396323464,0.476898888,-0.462166124,-0.748842911,2.730475684
-0.522383511,-0.594643289,1.911429242,0.383191201,0.011949134,-1.685904491
-0.295994981,-0.481240138,-0.810132978,0.803892463,-0.656322832,-0.403780454
1.382178008,1.204531468,0.52939887,-0.269112601,-0.459080501,0.345562609
0.96199395,-0.91610573,0.387817649,1.921904224,0.922277413,1.210109343
-1.150838041,-0.656082167,1.418473014,1.083875881,0.227061328,-0.710682032
-1.031596069,0.57786523,0.314983619,0.152952599,-1.732379077,-0.689596033
0.533749936,0.153439697,0.993562626,-1.535222455,0.524341522,-0.951422453
-0.500316449,0.480566554,-0.504797622,-0.805663931,0.99159249,0.231046395
0.778937107,1.613208823,1.107429767,0.40911397,1.111573628,0.12568524
-0.678332958,0.947688432,-2.563872139,0.81890491,0.038600333,-0.97112604
-0.026239291,0.780392066,-0.346978252,-0.713663705,-0.671318985,0.73604751
-0.778055414,0.244567594,0.574771656,0.910791093,0.555395621,1.57112316
0.51781681,-0.102368029,0.445139211,1.123207181,-0.865989637,-1.852399635
1.910961196,1.089900248,0.597981252,0.167552634,-1.492254198,-0.615129469
-1.335569634,2.326030312,-0.245737273,-1.368539535,1.11589404,-0.137838774
0.290744803,0.983875655,0.711229781,-0.136886216,0.676260587,-0.743751306
-0.691825164,-1.300332227,0.525874418,-0.639450469,2.223379192,0.670460642
-0.036420429,0.905536208,-0.602847021,-1.536716869,-0.657245547,-0.057717078
1.440950806,0.997382583,-0.895768729,-1.212789151,0.306466193,0.519533711
-2.886132756,-0.095774714,1.237729013,-0.672005704,2.156427634,2.767724242
1.289515477,-0.995145468,0.631283454,-1.378474609,1.452915596,-0.284058268
-1.425190944,0.988731958,0.372473981,-1.225076688,1.289639041,1.382099772
0.886419342,-0.986201581,-0.317151035,1.001385396,0.094163298,-0.988051182
-2.08335881,-0.645569164,0.480407415,-0.133677465,-0.538946255,0.632840819
-0.337551362,1.218839449,0.162446538,-0.020951562,-1.253821463,-1.153059159
-1.795101869,-0.945493807,-0.080896134,-1.506090827,1.549133459,-1.755698713
0.443002721,-0.510093625,-0.643244487,-0.530630642,1.154284568,-1.617731388
-0.180944551,-0.595519845,-0.161115402,-2.190134493,-0.93277545,0.041134726
-1.196327204,0.893418489,-0.739682397,0.430999867,1.144324368,-2.544614263
-0.37772545,-1.191272258,0.055664277,-0.23959914,1.024214538,-0.870331975
-0.306403775,-1.299017462,0.736300237,-0.117989197,1.518782742,0.539543532
-1.375473467,-0.798479951,0.216554705,0.308138447,-1.46614712,0.948248594
-0.193547563,1.262258344,-0.452112792,0.783976219,2.28077929,0.313630106
-1.405072762,0.805407664,0.637166333,0.42418356,-1.184363766,-2.398602085
0.199387911,-0.04803791,1.686423546,-2.074983424,-1.446872439,-0.338280355
-0.984471987,-0.374914497,-0.752280958,-1.142906062,0.128278173,2.10639143
0.585770638,-0.933861573,-0.846425835,0.347863692,0.658335758,1.087572845
0.071870798,0.392321337,-0.417971446,-0.54665105,-1.375260411,-0.317529997
0.561767621,1.383944184,0.462050272,-0.623918876,-0.631193521,0.091582338
-0.575242056,-0.471253762,0.819898482,0.581818661,0.605122423,-0.845608488
0.097464259,0.100889841,1.12366817,0.239750577,-0.183143384,0.67245951
0.179632736,-0.263607497,0.968412016,1.737797139,-1.571834299,-0.802007789
0.894460733,-1.217641065,0.542564609,-0.157839916,0.671929945,0.999424008
-0.239366323,1.671540819,-0.341578413,-0.611391752,-0.321233162,0.973676922
-0.457857593,1.203304081,1.639524355,-1.043352737,-0.218865054,-1.147458624
-1.680843378,0.352158976,0.52876394,-0.929626211,-0.376501474,-1.138493255
-0.086985546,-0.227996531,0.488160669,-0.275597694,0.602011772,0.173932607
-0.528907127,0.730089824,1.28286523,-1.388722712,-0.311385895,-0.089021746
-0.072647437,0.417590245,0.773169827,0.054874447,0.01070452,0.187603348
-0.16715438,1.486086859,0.635975379,0.176855607,-1.688930507,0.77930175
-1.456591305,-0.897759916,-1.453094926,0.441527813,-0.686590497,0.146591288
0.094357462,0.123334942,-0.126770934,-1.941740087,-0.472433228,-0.50922244
0.176840655,1.755891069,-0.720544065,0.347162624,-0.741740199,-0.602607674
0.305366638,0.428794211,-0.471552664,-0.139417564,-0.903670748,0.266347785
0.283224456,-1.4914448,1.820214958,-0.922241924,1.912708854,0.668825052
2.179693711,1.116373899,-0.47155374,-0.024969334,-2.060507954,0.730029132
-0.297238997,0.912624321,1.042469807,-0.779162785,0.121576485,0.115945485
2.888999112,-0.891998856,0.268319179,-0.299213175,0.261340016,0.88287805
-0.179509432,0.506149831,1.130816944,-0.306449968,0.629410811,-0.812490531
1.279721853,-0.168516036,-1.339047087,0.673028934,1.106961711,1.353863606
-1.528375244,-0.230105518,-1.262657689,0.824949525,-1.392963484,-0.262137722
1.13974526,-0.099483072,-0.700837276,0.7105505,-0.326733748,-0.96466923
1.111528896,-2.19988092,2.284217319,-0.574947606,0.645518396,1.687371615
-0.827367065,0.713169312,-0.995871912,0.564590639,-0.678882885,-1.032227806
-1.878623033,1.78669484,0.348461948,-0.113115556,1.262941382,0.375345721
1.302029561,-0.526209742,0.182884373,0.066711939,-0.901545481,-0.892678268
-0.737713263,0.678506931,0.782754341,0.713504322,0.051792698,0.385968715
-0.291134969,-0.85472226,-0.070043546,-0.109134664,0.194524457,0.230995031
-0.02858999,0.437687409,-0.431181782,-0.864272215,-0.500505515,-1.731429766
-0.096156998,-0.665053303,-3.486731639,-0.210245515,-0.108147723,-0.412372089
-0.134626106,0.522986625,0.030438939,2.057201382,-1.024120414,2.035005631
-0.189920206,1.163617546,0.847798908,0.931786522,-0.326242663,0.33502487
1.897145561,-1.042736414,0.23228978,-0.468765992,0.505719726,-0.806853061
0.090288877,0.56735907,0.896427903,-0.448485164,0.26134324,-0.323558065
-0.299717252,-0.485753934,-2.024177359,-0.333504718,-1.261725556,-0.873716483
2.48494376,-1.101367151,0.462856245,-0.155295494,-1.084878156,-1.002560826
-0.285372721,-0.07720493,-0.137289852,-0.399866754,1.012978046,0.267983381
-1.070387214,0.430888077,-1.037232846,-0.091104785,2.573607144,-0.096059331
0.746682612,0.868806792,-0.749456544,-0.087182746,-0.009765063,-0.948875071
0.216682262,1.279323469,2.438076633,-0.709746191,0.115243676,0.593910643
1.259912194,1.037121994,-0.661178359,-0.629898079,0.589423951,-0.446675737
1.954385357,0.836550029,-0.835443576,-1.526120365,1.488184554,0.466894482
0.393358843,-1.371076533,0.6356724,1.290615412,-0.184404553,0.169582992
-0.062375692,0.964990917,-0.206822071,0.265225806,0.174294788,1.597732481
0.712506397,0.400438481,1.18559131,-0.77294219,0.362502391,1.399743519
2.291913541,1.493494796,1.09993502,-0.681697481,0.034924969,-0.061768069
0.897630252,1.634790479,-0.579859685,-0.011884396,0.450402356,0.745908514
0.370940272,1.576717943,0.436958051,0.374268145,0.212189718,0.114748901
-0.304302406,0.31815097,-0.806371825,0.376238466,0.294181221,-0.878624141
-0.857793796,-0.475397931,-0.879530136,-0.714063452,-0.238994325,0.506693584
0.186262869,1.381860224,0.048193213,-1.465581368,1.420126816,-1.471826653
-0.063198263,-0.521520276,-0.795798704,0.126427153,-1.284504099,-0.349177195
-0.946695262,-0.444783873,-0.449977686,0.025257779,-0.080324334,1.105980896
-1.007355266,0.239559147,-0.958086537,0.553011758,-0.096476679,0.058869721
0.591062333,-0.349093386,0.246873222,-0.463414293,0.05144112,0.002736419
1.289286609,0.532904828,0.300567616,-1.030830027,1.986279204,-0.519649652
-0.904073925,-0.43526242,0.21251872,0.126845985,0.135143719,-0.253378173
-1.079831347,1.012230258,0.635348011,-1.213996802,0.330048666,-0.962370864
0.94889983,1.368925164,0.473846261,-1.020991442,-2.926538088,-0.800182748
-1.275926584,1.297895525,-1.613784383,-1.023751153,0.159029344,-1.055757613
1.269478498,-1.533374958,-0.258609509,-1.380629163,-0.017878002,0.248449422
0.666062137,1.129972495,-0.82328681,0.013589102,-0.796968235,0.138508658
-0.57013425,0.999800867,1.355461259,0.566091046,0.704490882,1.418992695
2.330422429,-0.786442348,1.036845049,0.202365443,0.706681213,0.75670933
0.186971944,2.376800953,-0.17106036,-0.732199083,0.745321822,0.817715599
0.853410219,-0.070990672,-0.325344678,-0.505724896,-0.285227782,1.533413132
0.093037736,2.158392174,1.782941408,-0.042064616,1.150335884,0.401150104
1.507930486,2.066413493,-0.312109985,0.767057588,-0.663021389,3.067578508
-3.212107216,1.41457046,0.443391492,-0.499822819,0.189129651,1.08633081
-1.023789762,1.404094514,0.996532173,0.011802922,0.979018642,-0.291380068
-2.485532102,0.254107821,1.276970348,0.292433664,0.115435087,-0.128399238
-0.913371806,-0.00072712,0.968702155,-1.162118833,1.102016129,0.913708399
-0.289637867,0.465025759,0.509933385,-0.488129393,-0.636902169,-1.258509853
1.149984528,2.805198435,-1.618523889,-1.163334177,1.427734333,0.120268846
0.706539703,1.211105206,-0.352027431,1.857955344,0.797988574,-0.818437396
-1.482435438,-1.057237194,0.531002538,-0.229027882,1.067828268,0.462811272
0.126316362,1.390318658,0.249888921,-1.337665195,0.53772408,0.770034703
-0.912782662,-0.763003895,1.225989258,0.739732082,0.394091262,-0.49724267
1.509730078,0.000370805,-0.328894299,0.758295234,0.207286552,1.52355675
0.00240166,-1.584632496,-0.304803324,1.038901369,1.282128999,-0.884684264
-1.415489121,-0.153062269,-1.009429171,-1.691704069,-1.441330435,-1.203517739
-0.839147645,-0.014982809,0.808503089,-0.641153055,-0.621958803,-0.493856926
-1.142731186,1.414368204,1.981202266,0.209332924,0.22175911,0.412538857
1.495969189,-0.665195395,-0.470766569,-0.364802454,0.546896984,-0.09195111
-0.683215814,-0.055976262,1.511073265,-0.521805233,0.371570262,-1.091597723
0.112082348,-0.938647644,2.687209117,0.374553249,0.091617047,0.195199009
-0.347754278,0.908623006,0.681085046,-1.5764402,-1.674157188,0.525049313
-1.203094482,0.993221779,-0.242682415,-0.203636414,0.727330934,0.665423831
0.42448837,0.554872695,-0.23523972,-0.405076957,0.962981691,-0.478421234
-0.597361197,1.054303516,1.220712943,0.216747625,0.832990416,-1.508935778
-0.363703077,0.080708921,0.200243174,0.339281212,-0.612234823,1.215808811
0.018096787,-0.047040325,0.628674096,1.536998387,1.623276355,0.879192461
0.67350706,-1.097933362,1.063953976,-0.407204617,0.116056694,0.173641418
0.790257778,-0.783855178,0.533675637,-2.444260866,-0.237781583,-0.401736719
-1.252803295,0.754529218,1.077668856,1.012540018,0.301836767,0.762429296
1.876456702,-1.020648824,0.485726658,1.39321645,-1.606421925,-2.128097973
3.119414988,1.272716708,-0.263989217,-0.563085492,-0.163437652,-1.153704306
0.873796404,-0.431074978,-1.688759016,-0.335014575,1.456308829,0.695832125
0.062593747,0.098045899,0.824930221,-0.791498186,-0.486527178,-0.604924649
0.324080811,0.962511235,-0.242804232,-0.525412897,1.636661392,1.402553702
1.011689402,1.18020065,1.431602766,0.510963958,-0.39320217,-1.203771574
-0.091356828,1.970975986,0.377707483,0.965752331,-0.166503125,0.594787545
0.875694237,0.442017736,-0.891657774,2.377240357,0.312695038,-0.738948554
1.581979817,-0.24309583,-1.873733567,-1.001667398,-0.031559473,1.127881471
-0.133921234,-0.0026257,-1.3767347,2.076923402,1.146744703,-0.269363416
-0.152374807,-0.018342281,0.578122553,1.077631793,-0.95656877,2.093980083
1.762286686,-1.269732639,0.41956796,0.302466401,-0.105810714,0.131991049
1.689543172,-0.563280808,-1.025582177,0.438409572,0.591148344,0.961529998
-1.029258108,0.047801847,-0.694734352,-0.887675926,-2.526681177,-0.799738234
-0.447724746,0.78054075,1.973863785,-0.209857003,0.516030233,-0.407091312
0.171172047,-0.65742939,-0.812175597,0.157390664,0.363687038,-1.138994744
0.418215187,0.488588685,-1.177966049,-0.547845542,-0.922142619,0.322956569
-0.691499722,0.231105259,-1.502302728,-0.629381663,0.774877716,1.724844185
0.271008739,0.009427752,-1.127213543,0.874090856,0.641718288,1.155493629
-0.776303613,1.155958772,0.011737223,-1.725409875,-0.561461292,-1.797143134
0.739036318,0.390485266,0.21908324,0.731437136,2.473671567,-1.024509255
0.054972901,-0.512468367,-1.661792351,0.888482979,1.745932244,-0.174317677
-0.468040458,1.40855006,-0.868699624,0.959678076,-1.30261416,-0.069137
0.433998233,-1.031828494,1.035659042,-0.531797161,1.469319777,0.397377589
1.216943209,0.396713482,-0.22625587,1.899497619,-0.87144169,-0.361513268
0.752276502,0.271268752,-0.7563747,0.855433987,0.524543019,-0.486644926
-0.800596188,-0.214641615,0.598918946,-1.677117949,-0.80889155,0.794856846
0.412200273,0.443204674,0.888069491,-0.636375437,1.151205426,-0.391576792
0.99885667,-1.160680623,0.851207225,-2.057168233,0.128998869,-0.25854576
-0.991674465,2.489030841,-0.384068151,0.060712239,-0.134303334,1.250329384
-0.58548113,2.331666916,0.559535677,-1.843414834,-0.419421193,-0.252471345
0.118154574,-0.448573053,0.165049958,-0.401357075,0.3788423,0.568283137
0.398009206,-0.331555694,-1.048276712,-1.188040279,2.27414279,0.077361033
0.677558793,-0.31653893,1.328847071,1.723184555,0.621937442,0.550756564
1.273129662,-0.580314928,0.142799867,0.162409479,0.49874478,0.505126316
-1.668898897,-0.664001927,0.636805262,1.246599554,-2.207069026,-0.754767842
0.679346786,0.477826997,0.824948995,-0.884936657,0.596511773,-1.010534349
-0.247872653,-0.886810761,1.122219269,-0.914165469,0.437798051,-0.616159555
0.30728585,-0.530473595,0.913805613,0.24392022,0.131777259,-0.817179808
-0.183438492,-0.144062756,-0.87521905,-0.249837123,0.311459679,-1.064100151
-0.35057951,0.578194028,2.088346485,0.446599895,-0.261181351,-0.022071943
0.543919389,0.129393006,0.340793303,-1.583681338,-1.50753929,-1.085828231
-0.925308719,-0.32989838,0.37777896,0.652797137,-0.265896335,-0.455952957
0.426161039,-0.16014225,-0.231697658,-0.141584504,-0.090620224,-1.165028364
-1.356753235,-1.1188256,0.064035804,-0.793420394,1.109464241,-0.041362486
0.811472468,-0.860716551,0.098542477,-0.034008833,1.21856796,0.398932186
-0.578494299,-0.463618719,-0.090488486,-1.185261234,-0.496985265,0.830885698
-0.815767634,1.021932409,0.729983153,-2.816230848,1.217917378,-0.834124488
0.973055268,-1.358250963,0.089417973,0.645790557,-0.144809257,-1.505449375
-1.429400979,1.660199432,1.038651997,-1.259666208,-1.60449231,-0.379383104
1.036128092,-1.126503725,-0.076939418,-1.269714199,-1.743697551,-0.727042163
-1.414540789,-0.998705974,-1.218908039,0.360227436,1.478022084,-0.194134684
1.298384467,-0.071396223,-0.415598401,-1.853156945,-0.342870033,-0.338018566
-0.675161615,1.284562862,-1.328757896,2.05827622,-0.93986323,-1.27666457
-0.324888968,-2.135361683,0.136242109,0.140217231,0.576797577,1.356540395
1.910332521,-0.91868123,-0.679168889,-0.451219397,-0.9694444,1.496660417
-1.287987075,0.308655462,0.438848956,-0.510061179,-0.906463649,0.618118801
1.161949623,-0.022213328,1.803133039,0.467304306,0.041735346,-0.094643666
2.325024085,-0.033144374,-0.158351696,0.69056751,-1.039426436,0.842334529
-0.077355776,-0.403709418,-0.290321871,1.233350424,-0.162580637,0.399803851
-0.780682111,0.316776807,0.31433777,-0.031103458,-0.302573842,-1.075101548
1.054071491,0.618131319,-0.318129284,0.535516957,-1.113635766,-0.431599441
0.603831748,1.508293153,-1.879012797,-1.155002843,-1.130035916,0.306256566
-1.376486019,1.812673422,0.04382911,0.766741991,-0.874274029,-0.598407718
-0.023914986,0.096962117,-0.772642674,0.146316992,-0.193715985,0.422557056
0.219430425,0.395887616,-0.21039155,-0.079389761,1.048619234,0.371526959
0.185504949,1.017357843,-0.201533278,1.925496348,0.726732067,-0.55077966
1.371820563,0.050665773,0.520462433,1.974575378,-0.016152174,2.261185058
0.34440398,-0.535645922,1.237395495,0.638186712,-0.578374262,0.083806296
-0.948338651,0.030733771,-0.375872246,1.051754505,-0.210468946,-0.324192211
0.803063327,1.67133791,-0.73711023,0.1431624,-0.741865481,-1.114733479
1.738989247,-1.692674853,-0.576190427,-0.876279405,-0.56445259,-0.041788234
